128 4 4 0.0 0.0 1.72 0.1863572 0.0746667 1.4569357 -10.5566099 31.8699087 0.9075692 0.0009095 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 0.0, 'normalised_score': 0.0} 
128000 845 845 10.0 9.999999999999995 20.31 0.0054188 0.0044556 6.5844114 -0.1993715 0.6011026 0.0028656 0.0038331 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
128128 846 846 10.0 9.999999999999995 20.24 0.0038819 0.0047823 6.1970656 -0.1473621 0.6444571 0.0019962 0.0029973 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
128256 847 847 10.0 9.999999999999995 20.18 0.0050187 0.0041284 5.9413551 -0.1577705 0.5785338 0.0019319 0.0029628 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
128384 849 849 10.0 9.999999999999995 20.06 0.0046164 0.0058632 6.0237187 -0.1768541 0.5635774 0.0024963 0.0020132 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
128512 850 850 10.0 9.999999999999995 20.0 0.0041851 0.0069078 6.0351124 -0.1793687 0.548315 0.0029999 0.0022189 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
128640 851 851 10.0 9.999999999999995 19.96 0.0047876 0.0061791 6.130846 -0.1611046 0.6496604 0.0028857 0.0038708 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
128768 852 852 10.0 9.999999999999995 19.94 0.005436 0.0053228 5.7734179 -0.1914892 0.6113304 0.002158 0.0023117 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
128896 853 853 10.0 9.999999999999995 20.01 0.0045213 0.0052274 5.5525482 -0.1895569 0.6032466 0.0031148 0.0024883 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
129024 854 854 10.0 9.999999999999995 20.07 0.0045377 0.0050101 5.4394422 -0.1962277 0.6471701 0.0029178 0.0020339 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
129152 855 855 10.0 9.999999999999995 20.1 0.0038128 0.004728 5.5464099 -0.1804132 0.5962997 0.0017935 0.0020216 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
129280 857 857 10.0 9.999999999999995 20.13 0.0041791 0.0048337 5.5521112 -0.2094038 0.5794104 0.0022939 0.0026717 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
129408 858 858 10.0 9.999999999999995 20.21 0.0050569 0.0061147 5.5473827 -0.2458238 0.5741792 0.0020064 0.0020538 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
129536 859 859 10.0 9.999999999999995 20.38 0.005204 0.0056552 6.1385977 -0.2445196 0.5678353 0.0022734 0.0024293 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
129664 860 860 10.0 9.999999999999995 20.41 0.0045032 0.0066683 5.9585782 -0.242929 0.5752485 0.0026707 0.0025432 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
129792 861 861 10.0 9.999999999999995 20.39 0.0038418 0.0059577 5.8096995 -0.2139469 0.6065913 0.0022538 0.002584 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
129920 862 862 10.0 9.999999999999995 20.38 0.0035736 0.0058913 5.5334144 -0.206632 0.7382522 0.0016747 0.0021519 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
130048 864 864 10.0 9.999999999999995 20.38 0.0044495 0.0043754 5.4520707 -0.2109262 0.6284996 0.001623 0.0017835 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
130176 865 865 10.0 9.999999999999995 20.36 0.0056049 0.0072179 5.6110827 -0.1508094 0.7081558 0.00181 0.0021829 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
130304 866 866 10.0 9.999999999999995 20.29 0.0041344 0.0062754 5.8090006 -0.1798454 0.5968847 0.0028913 0.0025721 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
130432 867 867 10.0 9.999999999999995 20.19 0.0042061 0.0056308 5.7296282 -0.1431412 0.5950849 0.0017513 0.002661 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
130560 868 868 10.0 9.999999999999995 20.13 0.0049267 0.0060443 5.6859782 -0.1509814 0.6126531 0.0015715 0.0025448 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
130688 869 869 10.0 9.999999999999995 20.06 0.0055537 0.0067366 5.8892779 -0.1349049 0.6682023 0.0025072 0.0023437 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
130816 870 870 10.0 9.999999999999995 20.02 0.0046078 0.0043448 5.8800271 -0.1136149 0.5848659 0.0023154 0.0038346 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
130944 872 872 10.0 9.999999999999995 19.96 0.0049051 0.0064602 6.5959001 -0.0553882 0.7086402 0.0020001 0.0023508 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
131072 873 873 10.0 9.999999999999995 19.96 0.0046605 0.0052373 6.3252235 -0.0888144 0.6404551 0.0023961 0.0025411 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
131200 874 874 10.0 9.999999999999995 19.92 0.005939 0.0045876 5.8337497 -0.1090778 0.6614181 0.0027623 0.0029972 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
131328 875 875 10.0 9.999999999999995 19.92 0.0051301 0.0060441 5.7149245 -0.1346644 0.653627 0.0027222 0.0026113 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
131456 876 876 10.0 9.999999999999995 19.86 0.0041459 0.0069203 5.8519215 -0.1108737 0.6804666 0.0019906 0.0030181 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
131584 877 877 10.0 9.999999999999995 19.8 0.0038252 0.0055055 5.7936664 -0.0977624 0.6020253 0.0023387 0.0025091 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
131712 879 879 10.0 9.999999999999995 19.81 0.0044642 0.0045775 5.5874292 -0.1215625 0.615005 0.0021922 0.0024965 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
131840 880 880 10.0 9.999999999999995 19.92 0.0052233 0.0059849 5.7674332 -0.1311198 0.536179 0.0018925 0.0024378 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
131968 881 881 10.0 9.999999999999995 19.91 0.0047933 0.0075305 5.5532508 -0.1382269 0.5588665 0.0017236 0.001505 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
132096 882 882 10.0 9.999999999999995 19.84 0.0042418 0.0067494 5.1492002 -0.1154092 0.5699772 0.0021387 0.0021769 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
132224 883 883 10.0 9.999999999999995 19.84 0.0045456 0.0055122 5.2147255 -0.1474019 0.6042006 0.0025844 0.0032955 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
132352 884 884 10.0 9.999999999999995 19.85 0.0042194 0.0054588 5.26769 -0.1546533 0.6050578 0.0020472 0.0029775 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
132480 886 886 10.0 9.999999999999995 19.8 0.0042184 0.0064852 5.2290357 -0.175934 0.590333 0.0022086 0.001917 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
132608 887 887 10.0 9.999999999999995 19.81 0.0045548 0.006166 5.3368839 -0.1529006 0.6271616 0.0021704 0.0026371 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
132736 888 888 10.0 9.999999999999995 19.84 0.0037369 0.0053471 5.3879571 -0.1313434 0.6334699 0.0026034 0.0029314 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
132864 889 889 10.0 9.999999999999995 19.9 0.0042072 0.0073895 5.5994141 -0.1364534 0.6049959 0.0017586 0.0023227 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
132992 890 890 10.0 9.999999999999995 19.96 0.0037936 0.0067475 5.5327426 -0.1666391 0.5873217 0.0022965 0.0018633 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
133120 891 891 10.0 9.999999999999995 19.98 0.0037977 0.005669 5.6677294 -0.1757195 0.6242538 0.0020097 0.0017955 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
133248 893 893 10.0 9.999999999999995 19.99 0.0041262 0.0051173 5.6890368 -0.1236108 0.6048191 0.0020448 0.0029263 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
133376 894 894 10.0 9.999999999999995 20.01 0.0042393 0.0070533 5.9607873 -0.1383855 0.6134771 0.0019582 0.0029496 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
133504 895 895 10.0 9.999999999999995 20.06 0.0043256 0.0062708 5.9344734 -0.1427278 0.5774039 0.0017376 0.0023529 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
133632 896 896 10.0 9.999999999999995 20.11 0.0036643 0.006652 6.453573 -0.1810376 0.5635614 0.0024834 0.0021951 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
133760 897 897 10.0 9.999999999999995 20.05 0.0035266 0.0059193 6.5892772 -0.1634612 0.6355537 0.0018527 0.0014366 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
133888 898 898 10.0 9.999999999999995 20.02 0.0044251 0.0067419 6.4679829 -0.143172 0.655938 0.0019877 0.0017792 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
134016 900 900 10.0 9.999999999999995 19.95 0.0048794 0.006496 6.5780474 -0.138917 0.7002924 0.0023084 0.0028796 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
134144 901 901 10.0 9.999999999999995 19.9 0.0049599 0.0054699 6.3883211 -0.1506497 0.5887027 0.0031577 0.0030809 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
134272 902 902 10.0 9.999999999999995 19.87 0.0046914 0.0056241 5.952917 -0.1487145 0.631941 0.0024101 0.0030863 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
134400 903 903 10.0 9.999999999999995 19.87 0.0044723 0.0051503 5.9240185 -0.1385449 0.6307075 0.0021489 0.0026611 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
134528 904 904 10.0 9.999999999999995 19.83 0.0041802 0.0041466 5.8206864 -0.177983 0.6100742 0.0021948 0.0022094 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
134656 905 905 10.0 9.999999999999995 19.83 0.003861 0.0051429 5.7912377 -0.1382038 0.5869474 0.0022607 0.0017675 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
134784 907 907 10.0 9.999999999999995 19.81 0.0039928 0.0059461 5.6290438 -0.1371783 0.5920323 0.001633 0.0023481 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
134912 908 908 10.0 9.999999999999995 19.85 0.0045372 0.0076219 5.8953478 -0.1354948 0.5927119 0.0019392 0.0020193 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
135040 909 909 10.0 9.999999999999995 19.86 0.0047857 0.0054138 5.4231024 -0.1737273 0.5968039 0.0025964 0.0020973 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
135168 910 910 10.0 9.999999999999995 19.82 0.0047034 0.0059018 5.4062878 -0.1479619 0.6411548 0.0023999 0.0028803 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
135296 911 911 10.0 9.999999999999995 19.82 0.0041504 0.0053066 5.3519274 -0.1191285 0.6174468 0.0022555 0.002555 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
135424 912 912 10.0 9.999999999999995 19.8 0.0040468 0.0054736 5.4646043 -0.0934966 0.6907164 0.0027234 0.001966 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
135552 914 914 10.0 9.999999999999995 19.88 0.0040596 0.005475 5.3109403 -0.0998741 0.6773492 0.0025657 0.0020435 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
135680 915 915 10.0 9.999999999999995 19.84 0.0054206 0.0045662 5.1570649 -0.0863629 0.6993811 0.003326 0.0033399 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
135808 916 916 10.0 9.999999999999995 19.87 0.0070069 0.0062811 5.0779094 -0.1070308 0.6923101 0.0044962 0.0065873 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
135936 917 917 10.0 9.999999999999995 19.88 0.0062312 0.0072661 4.6778962 -0.148506 0.5778592 0.003046 0.0025506 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
136064 918 918 10.0 9.999999999999995 19.88 0.0055208 0.0057301 4.7177494 -0.1654127 0.5610965 0.0029558 0.0034027 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
136192 919 919 10.0 9.999999999999995 19.97 0.0046038 0.0039578 4.6679258 -0.1755106 0.5837525 0.0033718 0.0024391 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
136320 921 921 10.0 9.999999999999995 19.85 0.0061232 0.0055993 4.8268203 -0.126429 0.7466017 0.0030393 0.0038725 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
136448 922 922 10.0 9.999999999999995 19.86 0.0042348 0.0047902 5.1411659 -0.1933978 0.6187239 0.0031862 0.0030389 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
136576 923 923 10.0 9.999999999999995 19.86 0.0043208 0.0053741 5.1981008 -0.1304991 0.6368611 0.0022934 0.00216 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
136704 924 924 10.0 9.999999999999995 19.88 0.005044 0.0056324 5.2555148 -0.1263489 0.6634283 0.0018872 0.0022831 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
136832 925 925 10.0 9.999999999999995 19.79 0.0056632 0.0058691 5.1965045 -0.1351275 0.6008603 0.0020915 0.0023198 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
136960 926 926 10.0 9.999999999999995 19.8 0.0058634 0.0070509 5.4006342 -0.0442267 0.8618243 0.0030417 0.0024743 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
137088 927 927 10.0 9.999999999999995 19.82 0.0092102 0.0068692 5.2684194 -0.0548379 0.6943033 0.0082908 0.0163228 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
137216 929 929 10.0 9.999999999999995 19.77 0.0067831 0.0043918 5.230143 -0.0699503 0.6310057 0.0047319 0.0053594 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
137344 930 930 10.0 9.999999999999995 19.73 0.0064359 0.0047665 5.1819753 -0.0408888 0.6498326 0.003445 0.0046581 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
137472 931 931 10.0 9.999999999999995 19.7 0.0065046 0.0044278 5.4719439 -0.0473057 0.6937534 0.0029504 0.0038114 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
137600 932 932 10.0 9.999999999999995 19.64 0.0056691 0.0038517 5.4995929 -0.0550077 0.6141988 0.0029352 0.0040069 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
137728 933 933 10.0 9.999999999999995 19.61 0.0061729 0.0054077 5.5559669 -0.0681839 0.6259719 0.002658 0.0036021 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
137856 935 935 10.0 9.999999999999995 19.54 0.0056918 0.0057382 5.5380235 -0.0785571 0.5953485 0.0026928 0.0028977 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
137984 936 936 10.0 9.999999999999995 19.47 0.0053907 0.0045753 5.5387622 -0.0441667 0.5904483 0.0029014 0.0027709 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
138112 937 937 10.0 9.999999999999995 19.53 0.0052615 0.0061773 5.2801105 -0.0695039 0.6867037 0.0026095 0.0028453 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
138240 938 938 10.0 9.999999999999995 19.47 0.0052941 0.0056567 5.2395524 -0.1158941 0.5746483 0.0025871 0.002841 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
138368 939 939 10.0 9.999999999999995 19.44 0.0052689 0.0064683 5.2504744 -0.0922123 0.5857069 0.0028489 0.0033058 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
138496 940 940 10.0 9.999999999999995 19.43 0.0043566 0.0056757 5.3527061 -0.0675097 0.6728803 0.0021764 0.0029411 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
138624 941 941 10.0 9.999999999999995 19.45 0.0052954 0.0044529 5.4839939 -0.1261714 0.5971558 0.0023545 0.0040896 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
138752 942 942 10.0 9.999999999999995 19.53 0.0045983 0.0041877 5.4143157 -0.1080061 0.6775065 0.0021964 0.0031147 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
138880 944 944 10.0 9.999999999999995 19.53 0.0043192 0.0052738 5.5386992 -0.1015614 0.6009816 0.00214 0.0025463 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
139008 945 945 10.0 9.999999999999995 19.56 0.0051059 0.0049895 5.2864381 -0.09377 0.65598 0.0026597 0.0026129 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
139136 946 946 10.0 9.999999999999995 19.59 0.0053204 0.006371 5.0635985 -0.1055702 0.6084717 0.0028832 0.0033628 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
139264 947 947 10.0 9.999999999999995 19.67 0.0046676 0.0063045 5.0648459 -0.1014242 0.6365036 0.0025811 0.0030723 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
139392 948 948 10.0 9.999999999999995 19.7 0.0052831 0.0045389 5.1443516 -0.1067282 0.6755897 0.003537 0.0040198 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
139520 949 949 10.0 9.999999999999995 19.7 0.0053417 0.0063957 5.2916079 -0.0939814 0.7053507 0.0028406 0.0034221 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
139648 950 950 10.0 9.999999999999995 19.7 0.0050576 0.0059313 5.2225614 -0.1375501 0.6391713 0.0026615 0.0032544 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
139776 951 951 10.0 9.999999999999995 19.75 0.0054211 0.0053435 4.8785008 -0.1496404 0.5735635 0.0029676 0.0046176 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 1, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
139904 953 953 10.0 9.999999999999995 19.73 0.0061495 0.0050167 4.7825237 -0.1664241 0.6801671 0.0035918 0.0033898 0.0 0.0 0.0  {'prev_level_seed': 1434825276, 'prev_level_complete': 0, 'level_seed': 1434825276, 'raw_score': 10.0, 'normalised_score': 10.0} 
