128 0 0 0.0 0.0 2.16 0.2362529 0.0527742 1.4176202 -13.4049658 26.5466299 0.9079364 0.0005605 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 0.0, 'normalised_score': 0.0} 
307328 1031 1031 16.0 15.99999865190344 10.76 0.0078561 0.0055271 4.9343145 -0.1439476 1.1089359 0.0040106 0.0040398 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
307456 1032 1032 16.0 15.999998786713096 10.74 0.0093439 0.0063911 5.069327 -0.1467493 1.0009625 0.0044837 0.0039318 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
307584 1032 1032 16.0 15.999998786713096 10.71 0.0103275 0.0057795 4.6991349 -0.1607533 1.0875109 0.0046369 0.0040504 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
307712 1033 1033 16.0 15.999998908041787 10.69 0.0088547 0.0044097 4.235111 -0.3086676 1.1331188 0.0150798 0.0053638 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
307840 1034 1034 16.0 15.999999017237608 10.69 0.0088803 0.0051177 4.3873505 -0.1479666 0.9385625 0.0051209 0.0039542 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
307968 1034 1034 16.0 15.999999017237608 10.68 0.0093024 0.0045872 4.4864775 -0.1454965 1.1040908 0.004796 0.0069785 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
308096 1035 1035 16.0 15.999999115513846 10.67 0.0091262 0.0047671 4.8882196 -0.1193581 0.987312 0.0057742 0.0106911 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
308224 1036 1036 16.0 15.999999203962462 10.69 0.008501 0.005199 4.8314307 -0.1281283 1.0972413 0.0046137 0.0074711 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
308352 1036 1036 16.0 15.999999203962462 10.71 0.0073109 0.0053614 4.7601883 -0.146107 1.0803592 0.0038903 0.0043218 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
308480 1037 1037 16.0 15.999999283566215 10.71 0.0072779 0.0049408 4.7511222 -0.1594344 1.0783742 0.0042204 0.0040542 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
308608 1038 1038 16.0 15.999999355209594 10.69 0.0074323 0.0052281 4.3368128 -0.162034 1.1254741 0.0037464 0.0039527 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
308736 1038 1038 16.0 15.999999355209594 10.68 0.0074753 0.0054092 4.4519897 -0.1666194 0.9924735 0.0041197 0.0040683 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
308864 1039 1039 16.0 15.999999419688635 10.65 0.0089654 0.0053202 4.643311 -0.1652661 0.8927534 0.0041304 0.0046969 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
308992 1040 1040 16.0 15.999999477719772 10.64 0.0094052 0.0049271 4.4734082 -0.1515134 1.0760614 0.0044234 0.0051705 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
309120 1040 1040 16.0 15.999999477719772 10.61 0.0099473 0.0051224 4.4107804 -0.1582959 1.1327227 0.0048856 0.0064247 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
309248 1041 1041 16.0 15.999999529947795 10.6 0.0120992 0.0051739 4.7064413 -0.1829723 1.0861067 0.004905 0.0069677 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
309376 1042 1042 16.0 15.999999576953016 10.56 0.0091506 0.0045305 4.9254515 -0.420128 0.936083 0.0186086 0.005105 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
309504 1042 1042 16.0 15.999999576953016 10.51 0.0082812 0.0062334 4.6965045 -0.1632136 0.9946171 0.0054415 0.0047418 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
309632 1043 1043 16.0 15.999999619257714 10.45 0.0098364 0.0055143 4.7620973 -0.1166426 1.1230876 0.0046574 0.0054588 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
309760 1044 1044 16.0 15.999999657331943 10.39 0.0081424 0.0053188 4.6233898 -0.1094416 0.9583695 0.0048666 0.0055852 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
309888 1044 1044 16.0 15.999999657331943 10.36 0.0095833 0.0059556 4.4585157 -0.1430644 0.9269414 0.0049584 0.0050498 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
310016 1045 1045 16.0 15.999999691598749 10.34 0.008681 0.0058142 4.4737931 -0.1431506 0.9500764 0.0043159 0.0046425 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
310144 1045 1045 16.0 15.999999691598749 10.34 0.00928 0.0057964 4.2233855 -0.1082068 1.0382188 0.004418 0.0044209 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
310272 1046 1046 16.0 15.999999722438874 10.31 0.0100037 0.005611 4.6035196 -0.1225014 0.9825651 0.0049343 0.0052231 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
310400 1047 1047 16.0 15.999999750194986 10.32 0.0090685 0.0060964 4.9209374 -0.190912 1.0495222 0.0045208 0.0045437 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
310528 1047 1047 16.0 15.999999750194986 10.36 0.0099885 0.005281 5.4639281 -0.1492508 1.1039192 0.0059783 0.0075966 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
310656 1048 1048 16.0 15.999999775175487 10.34 0.0083254 0.0044812 5.5240204 -0.1622 1.0970501 0.0047976 0.0063583 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
310784 1049 1049 16.0 15.999999797657939 10.33 0.0091987 0.0048069 5.2727637 -0.1704522 1.0671228 0.00452 0.0062328 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
310912 1049 1049 16.0 15.999999797657939 10.35 0.0088897 0.0061093 5.6635167 -0.1616422 0.9723425 0.0045815 0.0047641 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
311040 1050 1050 16.0 15.999999817892144 10.39 0.0088492 0.0044471 5.3813909 -0.1765009 1.0727208 0.0037847 0.0045176 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
311168 1051 1051 16.0 15.99999983610293 10.43 0.0084023 0.0055747 4.8624547 -0.1504133 1.0167962 0.0043908 0.0051001 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
311296 1051 1051 16.0 15.99999983610293 10.42 0.0094346 0.0051872 4.6649829 -0.143684 1.14856 0.005117 0.0083088 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
311424 1052 1052 16.0 15.999999852492637 10.45 0.0088725 0.005432 4.8948986 -0.1594962 1.0689711 0.0053695 0.0066577 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
311552 1053 1053 16.0 15.999999867243373 10.45 0.0089308 0.0053868 5.1589349 -0.1832343 0.9433683 0.0047167 0.0061139 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
311680 1053 1053 16.0 15.999999867243373 10.49 0.010087 0.0044246 5.4099473 -0.1883862 1.0826302 0.0073933 0.0137009 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
311808 1054 1054 16.0 15.999999880519036 10.48 0.0115861 0.0058582 5.1786891 -0.1887103 1.0811767 0.004702 0.0057804 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
311936 1055 1055 16.0 15.999999892467132 10.51 0.0095449 0.0043069 5.066429 -0.1814481 1.0971866 0.0058003 0.0070683 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
312064 1055 1055 16.0 15.999999892467132 10.51 0.0095474 0.0047514 5.5634653 -0.1569599 1.1043545 0.0050385 0.0061944 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
312192 1056 1056 16.0 15.999999903220418 10.5 0.0127866 0.0063794 5.9157508 -0.1778337 1.0563887 0.0058949 0.0082914 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
312320 1056 1056 16.0 15.999999903220418 10.48 0.0103358 0.0048299 5.2687005 -0.2441965 1.0170056 0.0061895 0.0040587 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
312448 1057 1057 16.0 15.999999912898376 10.49 0.0084304 0.006185 5.1342916 -0.2175857 0.9964722 0.004521 0.0042117 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
312576 1058 1058 16.0 15.999999921608538 10.51 0.0082422 0.0055934 5.0374149 -0.2054 0.9820685 0.0049658 0.0054096 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
312704 1058 1058 16.0 15.999999921608538 10.54 0.0081093 0.0047578 4.6839506 -0.1959816 1.1980602 0.0042163 0.0041787 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
312832 1059 1059 16.0 15.999999929447684 10.53 0.0081413 0.0047928 4.8624162 -0.2547548 1.1671375 0.0042099 0.0042985 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
312960 1060 1060 16.0 15.999999936502915 10.54 0.0091063 0.0045006 4.7882074 -0.2190233 0.9910325 0.0046575 0.005725 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
313088 1060 1060 16.0 15.999999936502915 10.55 0.0087638 0.0051222 4.5767716 -0.2002696 1.1197165 0.005004 0.0041817 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
313216 1061 1061 16.0 15.999999942852623 10.56 0.008246 0.0048312 4.5684076 -0.1532053 1.0855875 0.0041856 0.004119 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
313344 1062 1062 16.0 15.99999994856736 10.58 0.0094867 0.004851 5.0772501 -0.1697658 1.1658111 0.0049157 0.0067158 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
313472 1062 1062 16.0 15.99999994856736 10.56 0.0094036 0.0060888 5.1239798 -0.1608332 1.0962666 0.004054 0.0037559 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
313600 1063 1063 16.0 15.999999953710624 10.55 0.0076725 0.0052805 5.0294548 -0.1403145 1.1039601 0.0044138 0.0040843 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
313728 1064 1064 16.0 15.999999958339561 10.53 0.0088733 0.0048531 4.8866214 -0.1162341 0.9829475 0.0042731 0.0064018 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
313856 1064 1064 16.0 15.999999958339561 10.52 0.0094063 0.0041905 4.871717 -0.164566 1.070483 0.0047687 0.0059507 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
313984 1065 1065 16.0 15.999999962505605 10.5 0.0110061 0.0051069 5.7180526 -0.1603518 0.9756287 0.0048945 0.0060936 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
314112 1066 1066 16.0 15.999999966255045 10.5 0.0102706 0.0051466 5.5254539 -0.1242434 1.0405889 0.0065991 0.0101931 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
314240 1066 1066 16.0 15.999999966255045 10.51 0.0137131 0.0055065 5.7511486 -0.1363578 1.1233533 0.0061863 0.011424 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
314368 1067 1067 16.0 15.99999996962954 10.49 0.0106817 0.0053689 5.1443343 -0.1024196 1.0855879 0.0056334 0.0084109 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
314496 1067 1067 16.0 15.99999996962954 10.47 0.0091731 0.0052688 5.359704 -0.1681045 0.9937826 0.0047456 0.0040152 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
314624 1068 1068 16.0 15.999999972666586 10.46 0.0102748 0.0050079 5.4286627 -0.0573184 1.0768529 0.0047085 0.0057869 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
314752 1069 1069 16.0 15.999999975399927 10.44 0.009367 0.0049295 5.1967149 -0.12991 1.0273466 0.0050976 0.0047091 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
314880 1069 1069 16.0 15.999999975399927 10.4 0.0097535 0.004943 4.8118116 -0.1497008 1.0843015 0.0047353 0.0070666 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
315008 1070 1070 16.0 15.999999977859934 10.36 0.0098379 0.0043595 4.6077011 -0.1258434 1.0540604 0.0049553 0.0065145 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
315136 1071 1071 16.0 15.999999980073941 10.3 0.0114004 0.0047494 4.6114769 -0.11191 1.0970457 0.0057921 0.0087503 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
315264 1071 1071 16.0 15.999999980073941 10.26 0.0103077 0.0051351 4.9087961 -0.119382 1.11355 0.0053683 0.0059727 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
315392 1072 1072 16.0 15.999999982066546 10.19 0.0112072 0.0050271 5.6530985 -0.1157577 1.2001024 0.0053553 0.0063882 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
315520 1073 1073 16.0 15.999999983859892 10.15 0.0104938 0.0060841 6.2314041 -0.1412311 1.0592348 0.0059637 0.0085433 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
315648 1073 1073 16.0 15.999999983859892 10.1 0.0104416 0.0058453 5.7266816 -0.1522591 1.1060957 0.005781 0.0085957 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
315776 1074 1074 16.0 15.999999985473902 10.06 0.0105632 0.0044423 5.5989326 -0.1751241 0.9196107 0.0049809 0.0079736 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
315904 1075 1075 16.0 15.999999986926513 10.03 0.0119253 0.0045571 5.9121294 -0.2133047 0.9886804 0.0069201 0.007012 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
316032 1075 1075 16.0 15.999999986926513 10.02 0.0089184 0.0054046 5.7871802 -0.2272526 0.9571899 0.0055585 0.0055805 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
316160 1076 1076 16.0 15.999999988233862 10.02 0.0101194 0.0052526 5.3518911 -0.2119223 1.0506621 0.0047536 0.0038118 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
316288 1077 1077 16.0 15.999999989410476 10.03 0.0079988 0.0054447 5.3059208 -0.236807 0.9801649 0.0048245 0.0057674 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
316416 1077 1077 16.0 15.999999989410476 10.04 0.0082099 0.0046893 5.4562959 -0.2091966 1.0375873 0.0047128 0.0050126 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
316544 1078 1078 16.0 15.999999990469428 10.06 0.0091239 0.0050039 5.3702661 -0.2264646 0.9463316 0.0051772 0.005826 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
316672 1079 1079 16.0 15.999999991422484 10.08 0.0100697 0.0052577 5.2163466 -0.2228662 1.0287028 0.0047691 0.0045121 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
316800 1079 1079 16.0 15.999999991422484 10.08 0.0083865 0.0045966 5.0788635 -0.2084966 1.1339341 0.0046301 0.0040299 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
316928 1080 1080 16.0 15.999999992280236 10.1 0.0085879 0.0049325 5.1598387 -0.2322638 1.0174903 0.0041009 0.003951 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
317056 1080 1080 16.0 15.999999993052212 10.11 0.0082042 0.0042854 5.1212031 -0.1952195 0.9030002 0.0042467 0.0041041 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 1, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
317184 1081 1081 16.0 15.999999993052212 10.13 0.0092764 0.0045681 4.8416639 -0.2301899 1.0136652 0.0045545 0.0068589 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
317312 1082 1082 16.0 15.999999993746991 10.15 0.0105467 0.0040536 4.8255218 -0.2327564 0.9341426 0.0051883 0.0095511 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
317440 1082 1082 16.0 15.999999993746991 10.17 0.0075049 0.004198 4.8479606 -0.2384747 0.9065599 0.0057206 0.0042553 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
317568 1083 1083 16.0 15.999999994372292 10.2 0.0097704 0.0036798 4.5805704 -0.1736211 1.1283811 0.0045612 0.0048846 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
317696 1084 1084 16.0 15.999999994935063 10.21 0.0088074 0.004119 4.3860383 -0.1942022 1.2286887 0.0045692 0.0048913 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
317824 1084 1084 16.0 15.999999994935063 10.24 0.0078935 0.0048736 4.3650639 -0.2117486 1.0364218 0.0040767 0.0044427 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
317952 1085 1085 16.0 15.999999995441557 10.25 0.0085296 0.004859 4.5422205 -0.2253807 1.1178359 0.0045535 0.0062918 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
318080 1086 1086 16.0 15.9999999958974 10.26 0.0090769 0.0048731 4.4919894 -0.1835409 1.1082018 0.0048799 0.0062357 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
318208 1086 1086 16.0 15.9999999958974 10.26 0.0111534 0.0050595 4.4183951 -0.2048172 0.9405206 0.0053093 0.0052026 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
318336 1087 1087 16.0 15.999999996307661 10.26 0.0093102 0.0048833 4.3458132 -0.2172601 1.0842178 0.0068571 0.0070865 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
318464 1088 1088 16.0 15.999999996676895 10.25 0.0111874 0.0049237 4.188068 -0.1544974 1.0697704 0.0053532 0.0058606 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
318592 1088 1088 16.0 15.999999996676895 10.25 0.0096116 0.0049424 4.2087962 -0.1842172 1.0161453 0.0056291 0.005571 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
318720 1089 1089 16.0 15.999999997009205 10.28 0.0090891 0.0052417 4.1576943 -0.1482942 1.0485091 0.0051157 0.0060886 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
318848 1089 1089 16.0 15.999999997009205 10.27 0.009793 0.0043288 4.6910828 -0.1002436 1.0692493 0.0046235 0.0053252 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
318976 1090 1090 16.0 15.999999997308285 10.24 0.0089552 0.0056437 5.3077002 -0.1723601 1.0652375 0.0067201 0.0069662 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
319104 1091 1091 16.0 15.999999997577456 10.2 0.0123499 0.0054001 5.3244614 -0.1578117 1.0078801 0.0049092 0.0048253 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 16.0, 'normalised_score': 16.0} 
