128 1 1 0.0 0.0 2.25 0.1802902 0.0721501 1.5335039 -13.0839542 28.0099661 0.9071722 0.0024766 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 0.0, 'normalised_score': 0.0} 
116992 536 536 9.600000381469727 9.957155439242172 22.02 0.0029105 0.0047535 6.9751632 -0.115888 0.6435056 0.0016502 0.0018064 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
117120 537 537 9.600000381469727 9.961439895317955 21.93 0.0029023 0.0059519 7.1826958 -0.1521295 0.6135513 0.0013641 0.0018632 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
117248 538 538 9.600000381469727 9.96529590578616 21.92 0.0028473 0.0074012 7.1495454 -0.1749849 0.6160333 0.0013317 0.0011908 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
117376 538 538 9.600000381469727 9.96529590578616 21.8 0.0026779 0.0068865 6.8443234 -0.135325 0.6850021 0.0016328 0.0017108 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
117504 539 539 9.600000381469727 9.968766315207544 21.71 0.0030527 0.0060337 6.5516247 -0.1825745 0.6028291 0.0015465 0.0020057 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
117632 540 540 9.600000381469727 9.97188968368679 21.56 0.0029356 0.006018 6.7006713 -0.1597022 0.5951636 0.0011919 0.0014482 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
117760 541 541 9.600000381469727 9.97470071531811 21.4 0.0033517 0.0061514 6.8561171 -0.1837772 0.5450032 0.0018164 0.0030512 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
117888 541 541 9.600000381469727 9.97470071531811 21.29 0.0033929 0.006956 6.9206998 -0.1677336 0.5575884 0.0013511 0.0017347 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
118016 542 542 9.600000381469727 9.9772306437863 21.19 0.0035791 0.0068411 7.0069459 -0.153335 0.4922784 0.0018879 0.0031805 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
118144 543 543 9.600000381469727 9.97950757940767 21.14 0.0038978 0.0076914 6.8440731 -0.1292953 0.5881821 0.0018118 0.0031306 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
118272 544 544 9.600000381469727 9.981556821466903 21.12 0.0035457 0.0069163 6.842697 -0.0650201 0.7074727 0.0016609 0.003011 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
118400 544 544 9.600000381469727 9.981556821466903 21.09 0.0031985 0.0066363 6.7102635 -0.0794953 0.678414 0.0014425 0.0015465 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
118528 545 545 9.600000381469727 9.983401139320213 21.08 0.0034121 0.0070406 7.0779794 -0.1215051 0.5342906 0.0019467 0.0028503 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
118656 546 546 9.600000381469727 9.985061025388191 21.09 0.0036402 0.0072212 7.0429169 -0.0638435 0.6158342 0.0019096 0.0029836 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
118784 547 547 9.600000381469727 9.986554922849372 21.13 0.0032859 0.0052773 7.0509447 -0.0806585 0.5429158 0.0016882 0.0014491 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
118912 547 547 9.600000381469727 9.986554922849372 21.15 0.0035297 0.0070953 7.2861366 -0.0964425 0.6222495 0.0020505 0.0019565 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
119040 548 548 9.600000381469727 9.987899430564434 21.26 0.003408 0.0063781 7.7814848 -0.1478314 0.5298118 0.0023134 0.0015577 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
119168 549 549 9.600000381469727 9.98910948750799 21.33 0.0034188 0.0071757 7.330337 -0.1309658 0.542131 0.0016407 0.0015015 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
119296 549 549 9.600000381469727 9.98910948750799 21.4 0.0031343 0.0072797 7.1967436 -0.0877755 0.6243662 0.0017372 0.0017636 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.6, 'normalised_score': 9.6} 
119424 550 550 9.699999809265137 9.990198538757191 21.41 0.0032157 0.0068966 7.0840699 -0.1478971 0.5462756 0.001623 0.002265 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
119552 551 551 9.699999809265137 9.991178684881472 21.4 0.0032965 0.006867 7.5839738 -0.1547758 0.6327527 0.001563 0.0024771 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
119680 552 552 9.699999809265137 9.992060816393325 21.39 0.0033438 0.0061783 7.401041 -0.1212233 0.6040421 0.0015677 0.0021037 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
119808 552 552 9.699999809265137 9.992060816393325 21.38 0.0044771 0.0057718 7.460808 -0.1331571 0.5893946 0.0015083 0.0022871 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
119936 553 553 9.800000190734863 9.992854734753992 21.41 0.0042777 0.0072075 7.4794746 -0.1095453 0.6569934 0.004751 0.0047922 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
120064 554 554 9.899999618530273 9.993569261278592 21.46 0.0037513 0.0070582 7.5218588 -0.0780657 0.702164 0.0019383 0.0023887 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.9, 'normalised_score': 9.9} 
120192 555 555 9.899999618530273 9.994212335150733 21.43 0.0030908 0.005136 7.6309397 -0.074836 0.6531382 0.0019219 0.0016965 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.9, 'normalised_score': 9.9} 
120320 555 555 9.899999618530273 9.994212335150733 21.43 0.002802 0.0047911 7.321593 -0.1137014 0.5255699 0.0015502 0.00181 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.9, 'normalised_score': 9.9} 
120448 556 556 9.899999618530273 9.99479110163566 21.34 0.0043083 0.0059525 6.7986449 -0.1285831 0.557558 0.0021403 0.0028318 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.9, 'normalised_score': 9.9} 
120576 557 557 9.800000190734863 8.995311991472093 21.29 0.0035017 0.0060754 6.6445297 -0.0862422 0.6895776 0.0015811 0.0015414 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
120704 558 558 9.800000190734863 9.095780792324884 21.15 0.0031188 0.0064953 6.8048691 -0.138154 0.5737686 0.0017772 0.0021548 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
120832 558 558 9.800000190734863 9.095780792324884 21.24 0.0027992 0.0060899 6.5220006 -0.1304846 0.5504837 0.001342 0.0014769 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
120960 559 559 9.800000190734863 9.186202713092396 21.25 0.0029591 0.0050292 6.6062132 -0.11094 0.5399244 0.0012862 0.0014917 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
121088 560 560 9.800000190734863 9.267582441783157 21.33 0.0040872 0.0054463 6.695972 -0.1240554 0.52335 0.0014759 0.0016146 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
121216 561 561 9.800000190734863 9.34082419760484 21.3 0.002937 0.006296 7.2418332 -0.1365868 0.6264325 0.0016504 0.0018205 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
121344 561 561 9.800000190734863 9.34082419760484 21.22 0.0029513 0.005218 7.7171626 -0.1305908 0.6218042 0.0014754 0.0020142 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
121472 562 562 9.800000190734863 9.406741777844356 21.21 0.0040593 0.0054449 7.5800809 -0.1003203 0.6011317 0.0020303 0.0039603 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
121600 563 563 9.800000190734863 9.46606760005992 21.08 0.0039179 0.0067693 7.4103577 -0.1383695 0.5708839 0.0017208 0.0016555 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
121728 564 564 9.800000190734863 9.51946084005393 21.01 0.0030211 0.0052081 7.6025415 -0.1470054 0.5902505 0.0020237 0.0013118 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
121856 564 564 9.800000190734863 9.51946084005393 20.91 0.0028494 0.0059383 7.5521624 -0.1064792 0.7321014 0.0012573 0.0012093 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
121984 565 565 9.800000190734863 9.567514756048537 20.85 0.0031235 0.0062462 7.298705 -0.1435507 0.6216268 0.0015566 0.001762 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
122112 566 566 9.800000190734863 9.610763280443683 20.78 0.0027808 0.0061964 7.0796576 -0.1125046 0.614726 0.00153 0.0019221 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
122240 567 567 9.800000190734863 9.649686952399314 20.76 0.0026261 0.0069031 6.7725038 -0.1053072 0.6131507 0.001363 0.0011962 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
122368 567 567 9.800000190734863 9.649686952399314 20.77 0.003425 0.0063582 7.0316481 -0.1153777 0.5414382 0.0013625 0.0017547 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
122496 568 568 9.800000190734863 9.684718257159384 20.74 0.0027249 0.0061149 7.4724511 -0.1699414 0.5223927 0.0027258 0.0013623 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
122624 569 569 9.800000190734863 9.716246431443446 20.78 0.0029135 0.0066637 7.9501006 -0.1172096 0.5843125 0.0014764 0.0015999 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
122752 570 570 9.800000190734863 9.744621788299101 20.81 0.0028361 0.0047375 7.9000366 -0.0954846 0.5997223 0.0013153 0.0023674 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
122880 570 570 9.800000190734863 9.744621788299101 20.81 0.0033506 0.0057634 7.3015097 -0.0984145 0.5969576 0.0016257 0.0026953 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
123008 571 571 9.800000190734863 9.770159609469191 20.79 0.0028944 0.0072083 7.4663706 -0.1345264 0.6016667 0.0014562 0.0017971 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
123136 572 572 9.800000190734863 9.793143648522273 20.83 0.0028135 0.0053179 7.3686053 -0.1357688 0.5843854 0.0016348 0.001508 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
123264 573 573 9.800000190734863 9.813829283670046 20.89 0.0027507 0.0050076 7.1311355 -0.1319937 0.5771157 0.0014093 0.0019854 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
123392 573 573 9.800000190734863 9.813829283670046 20.95 0.0030991 0.0060044 6.7941157 -0.1804278 0.5423447 0.0013463 0.0022679 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
123520 574 574 9.800000190734863 9.832446355303041 21.0 0.0033068 0.0066994 6.4255086 -0.2110888 0.5126967 0.0018258 0.0017471 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
123648 575 575 9.800000190734863 9.849201719772738 21.14 0.0025795 0.0056765 6.5640153 -0.1760543 0.5590687 0.001643 0.0015005 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
123776 576 576 9.800000190734863 9.864281547795464 21.16 0.0031561 0.0061311 6.7589551 -0.1168132 0.5992671 0.0019172 0.0016554 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
123904 576 576 9.800000190734863 9.864281547795464 21.15 0.0029608 0.0059719 6.6869166 -0.1084185 0.6046537 0.0018354 0.0024402 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
124032 577 577 9.800000190734863 9.877853393015918 21.18 0.0030283 0.0058566 6.5330897 -0.1369245 0.4996443 0.001763 0.0028096 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.8, 'normalised_score': 9.8} 
124160 578 578 9.699999809265137 8.890068053714327 21.25 0.0030977 0.0056643 6.5855145 -0.0875239 0.5783412 0.0014606 0.0018678 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
124288 579 579 9.699999809265137 9.001061248342895 21.15 0.0031662 0.0058065 6.7929345 -0.1003915 0.6427416 0.0016165 0.0021947 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
124416 579 579 9.699999809265137 9.001061248342895 21.11 0.0028215 0.0073703 6.6387005 -0.0901453 0.5975632 0.0015388 0.0019492 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
124544 580 580 9.699999809265137 9.100955123508605 21.11 0.0030309 0.0065865 6.2902819 -0.0462825 0.697453 0.0020004 0.0017017 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
124672 581 581 9.699999809265137 9.190859611157745 21.06 0.0032272 0.0059815 6.2364282 -0.0318477 0.6781805 0.0013999 0.0017876 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
124800 582 582 9.699999809265137 9.27177365004197 21.02 0.0033532 0.0058147 6.243788 -0.0745267 0.6047521 0.0014787 0.0016962 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
124928 582 582 9.699999809265137 9.27177365004197 20.92 0.0031109 0.0058633 6.2544231 -0.0935151 0.4987291 0.0017083 0.0019555 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
125056 583 583 9.699999809265137 9.344596285037774 20.82 0.0028247 0.0061145 6.6369527 -0.0469766 0.6229314 0.0014266 0.0016236 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
125184 584 584 9.699999809265137 9.410136656533997 20.73 0.002986 0.0070375 6.3026719 -0.1030065 0.5259352 0.0012928 0.0011977 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
125312 585 585 9.699999809265137 9.469122990880598 20.65 0.0030779 0.0049299 6.4642722 -0.0516167 0.7046731 0.0025307 0.0021189 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
125440 585 585 9.699999809265137 9.469122990880598 20.67 0.0034124 0.0080028 6.7705422 -0.1277616 0.566498 0.0018625 0.0017111 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
125568 586 586 9.699999809265137 9.522210691792537 20.68 0.0030489 0.0058818 6.8913827 -0.1221496 0.5824471 0.0016664 0.0022648 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
125696 587 587 9.699999809265137 9.569989622613283 20.67 0.0035263 0.0058913 6.7318905 -0.1320271 0.5687842 0.0014469 0.0018352 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
125824 588 588 9.699999809265137 9.612990660351954 20.72 0.0027524 0.0045126 6.4690647 -0.1543099 0.4975394 0.0013972 0.0019001 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
125952 588 588 9.699999809265137 9.612990660351954 20.8 0.0030897 0.0051253 6.4865742 -0.1424632 0.577182 0.0016881 0.0021121 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
126080 589 589 9.699999809265137 9.651691594316759 20.91 0.0049857 0.0063903 6.4640857 -0.1668485 0.5496216 0.0052293 0.006145 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
126208 590 590 9.699999809265137 9.686522434885083 21.0 0.0061304 0.0070901 6.6526651 -0.1870037 0.5345006 0.004012 0.0035127 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
126336 591 591 9.699999809265137 9.717870191396575 21.04 0.0047267 0.0074431 7.2044788 -0.1623999 0.5898019 0.0026979 0.0031019 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
126464 591 591 9.699999809265137 9.717870191396575 21.09 0.0049513 0.0063135 7.4068842 -0.1729816 0.5543124 0.0026944 0.004152 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
126592 592 592 9.699999809265137 9.746083172256917 21.14 0.0043306 0.0054907 7.452356 -0.187047 0.5518351 0.0024907 0.0040863 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
126720 593 593 9.699999809265137 9.771474855031226 21.16 0.0039002 0.0048443 7.0627299 -0.2054878 0.5219706 0.0022862 0.0027458 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
126848 593 593 9.699999809265137 9.771474855031226 21.21 0.0031021 0.0055833 7.1188362 -0.1688013 0.5457171 0.0017026 0.0020039 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
126976 594 594 9.699999809265137 9.794327369528103 21.28 0.0028946 0.0063896 6.9333281 -0.1372557 0.5551178 0.0014884 0.0014546 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
127104 595 595 9.699999809265137 9.814894632575292 21.28 0.0024136 0.0059022 6.8935668 -0.0852764 0.6185351 0.0013647 0.0016389 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
127232 596 596 9.699999809265137 9.833405169317764 21.33 0.0024576 0.0069763 6.7765005 -0.0800821 0.6135489 0.0014115 0.0018479 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
127360 596 596 9.699999809265137 9.833405169317764 21.34 0.0023482 0.0064034 6.9725023 -0.0449487 0.743533 0.0011333 0.0014176 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
127488 597 597 9.699999809265137 9.850064652385988 21.38 0.0025584 0.0061058 6.8752807 -0.0616143 0.6361845 0.001327 0.0022787 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
127616 598 598 9.699999809265137 9.86505818714739 21.27 0.0029268 0.0064087 6.7401949 -0.1014107 0.6015358 0.001541 0.0014953 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
127744 599 599 9.699999809265137 9.878552368432652 21.16 0.0033466 0.0066477 6.5458991 -0.0073461 0.7967685 0.0019413 0.0032955 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
127872 599 599 9.699999809265137 9.890697131589388 21.1 0.0029248 0.0055607 6.435029 -0.1146899 0.6350712 0.0015068 0.0018938 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 1, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
128000 600 600 9.699999809265137 9.890697131589388 21.08 0.0028164 0.0068949 6.3676194 -0.0938295 0.6784892 0.0014866 0.0023432 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
128128 601 601 9.699999809265137 9.901627418430449 20.96 0.0031418 0.0059973 6.5874145 -0.1679027 0.5621737 0.0015896 0.0025 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
128256 602 602 9.699999809265137 9.911464676587403 20.91 0.002661 0.0070468 6.5154349 -0.1183698 0.6570162 0.0016899 0.0032628 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
128384 603 603 9.699999809265137 9.920318208928663 20.83 0.0029245 0.0052172 6.5802538 -0.1075821 0.6856804 0.0013249 0.0027796 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
128512 603 603 9.699999809265137 9.920318208928663 20.7 0.0030212 0.0062699 6.435286 -0.1314894 0.6030299 0.0014563 0.0018321 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
128640 604 604 9.699999809265137 9.928286388035797 20.57 0.0031146 0.0061507 6.8312346 -0.1212791 0.5897042 0.0015699 0.0017275 0.0 0.0 0.0  {'prev_level_seed': 1949448038, 'prev_level_complete': 0, 'level_seed': 1949448038, 'raw_score': 9.7, 'normalised_score': 9.7} 
